id,film_id,num_user,num_critic,imdb_score,num_votes,facebook_likes
2490,421,208.0,56.0,6.69999981,19568,0
2491,100,219.0,105.0,7.69999981,31429,0
2492,696,26.0,8.0,5.80000019,3924,368
2493,1075,164.0,40.0,6.69999981,48225,0
2494,4661,695.0,369.0,4.30000019,110486,41000
2495,2793,491.0,253.0,6.9000001,186982,0
2496,3462,51.0,117.0,6.19999981,14757,0
2497,963,419.0,140.0,5.5999999,105585,0
2498,4903,127.0,185.0,4.80000019,20837,10000
2499,1599,359.0,99.0,7.5,39105,0
2500,984,50.0,28.0,6.69999981,5648,329
2501,3470,126.0,223.0,6.30000019,29967,0
2502,3512,31.0,4.0,5.0999999,1123,638
2503,2245,911.0,203.0,5.9000001,115050,4000
2504,255,405.0,134.0,6.4000001,63330,0
2505,4203,81.0,41.0,7.5999999,22105,14000
2506,1309,70.0,31.0,5.4000001,2877,111
2507,2109,129.0,65.0,6.0999999,30092,0
2508,3341,53.0,53.0,7.0999999,9177,821
2509,1453,282.0,100.0,4.80000019,14596,589
2510,4371,56.0,12.0,4.4000001,1900,0
2511,823,154.0,63.0,6.80000019,42892,0
2512,3770,44.0,94.0,5.80000019,32951,6000
2513,4324,532.0,486.0,7.0999999,414070,63000
2514,3604,227.0,228.0,6.30000019,106446,11000
2515,553,263.0,111.0,7.4000001,283480,0
2516,4805,309.0,332.0,6.30000019,94241,25000
2517,2856,243.0,131.0,7.0999999,167967,20000
2518,2011,347.0,151.0,5.5,111526,0
2519,1525,289.0,146.0,6.80000019,72591,0
2520,135,41.0,10.0,5.5,1978,209
2521,4099,139.0,163.0,5.5999999,62198,0
2522,676,1273.0,174.0,8.89999962,865020,41000
2523,4404,33.0,30.0,4.30000019,3104,774
2524,744,31.0,5.0,6.4000001,859,119
2525,2689,483.0,183.0,5.80000019,102167,0
2526,2617,58.0,46.0,6.0,19622,931
2527,4663,1360.0,362.0,4.0999999,220020,101000
2528,3838,45.0,130.0,6.5999999,13223,0
2529,843,26.0,23.0,5.19999981,8008,504
2530,1726,68.0,44.0,6.69999981,3142,115
2531,1872,2417.0,294.0,8.69999981,1100446,10000
2532,1576,431.0,129.0,7.5999999,121937,15000
2533,1753,32.0,58.0,7.0,1555,131
2534,1476,83.0,53.0,6.5999999,4687,290
2535,1018,156.0,93.0,5.9000001,46451,0
2536,865,68.0,50.0,5.4000001,15814,503
2537,3338,11.0,45.0,5.80000019,2522,407
2538,3742,463.0,360.0,6.69999981,304318,52000
2539,178,2238.0,208.0,9.19999981,1155770,43000
2540,3535,29.0,81.0,7.30000019,8667,0
2541,3515,129.0,171.0,8.30000019,55382,63000
2542,2693,73.0,85.0,6.69999981,12304,799
2543,615,244.0,124.0,8.0,260939,0
2544,4432,153.0,82.0,5.80000019,21034,23000
2545,1458,548.0,118.0,6.5999999,176169,0
2546,3099,974.0,309.0,7.9000001,483756,29000
2547,2539,270.0,195.0,7.0,38142,0
2548,2385,94.0,59.0,5.4000001,19829,779
2549,1110,709.0,181.0,7.80000019,161471,0
2550,4138,1.0,1.0,7.0999999,57,2
2551,997,248.0,79.0,3.70000005,60573,894
2552,590,363.0,75.0,6.69999981,182802,13000
2553,1993,50.0,38.0,6.30000019,5137,688
2554,3767,509.0,487.0,7.69999981,301149,78000
2555,3261,28.0,6.0,2.79999995,1612,297
2556,2644,22.0,43.0,7.30000019,2776,285
2557,3243,1262.0,472.0,8.0,531737,22000
2558,432,125.0,96.0,6.19999981,10624,0
2559,3225,14.0,11.0,6.19999981,706,229
2560,3236,6.0,16.0,6.9000001,190,33
2561,2396,824.0,298.0,7.5999999,176936,0
2562,4182,264.0,415.0,6.69999981,173530,40000
2563,1473,267.0,125.0,6.69999981,45296,0
2564,166,280.0,138.0,7.80000019,82476,0
2565,1643,167.0,92.0,6.0999999,19709,0
2566,4901,8.0,9.0,4.80000019,162,724
2567,2631,142.0,124.0,7.0,23864,0
2568,233,35.0,20.0,6.4000001,5561,745
2569,976,289.0,175.0,7.30000019,403014,0
2570,3951,5.0,2.0,5.5999999,606,706
2571,641,382.0,89.0,7.80000019,113068,0
2572,3433,105.0,192.0,6.5,64646,0
2573,3919,471.0,414.0,7.0999999,204327,32000
2574,3610,29.0,104.0,5.9000001,4124,916
2575,2237,50.0,16.0,5.0999999,2919,181
2576,1315,105.0,62.0,5.30000019,10446,279
2577,2654,258.0,148.0,4.69999981,24969,0
2578,4214,1.0,1.0,6.30000019,28,73
2579,1057,62.0,12.0,2.29999995,5143,724
2580,725,61.0,12.0,6.0999999,13830,680
2581,3237,50.0,83.0,3.5,10161,657
2582,2194,138.0,77.0,5.80000019,13210,269
2583,573,14.0,6.0,6.69999981,1984,278
2584,880,259.0,73.0,7.5,154487,0
2585,3588,141.0,215.0,6.5,34263,0
2586,241,123.0,55.0,7.0,20660,0
2587,2788,32.0,52.0,2.9000001,12339,256
2588,1452,326.0,169.0,6.4000001,60165,0
2589,2463,1.0,,7.80000019,36,4
2590,957,103.0,53.0,5.4000001,56168,5000
2591,556,97.0,60.0,5.9000001,60476,0
2592,2821,55.0,97.0,5.5,13866,488
2593,3853,252.0,398.0,7.0999999,75176,26000
2594,1665,281.0,110.0,6.9000001,57100,0
2595,1416,949.0,181.0,5.5999999,60467,0
2596,1660,988.0,187.0,6.69999981,272223,14000
2597,3089,108.0,97.0,6.19999981,67653,0
2598,1337,338.0,85.0,4.0999999,14747,858
2599,728,373.0,114.0,7.19999981,260981,0
2600,2776,34.0,20.0,3.9000001,4995,160
2601,1487,69.0,61.0,7.30000019,4767,186
2602,3251,192.0,216.0,7.30000019,45449,23000
2603,3976,667.0,589.0,7.4000001,428916,75000
2604,3114,45.0,86.0,7.30000019,16673,0
2605,1265,621.0,144.0,7.80000019,200293,16000
2606,3636,420.0,378.0,7.5999999,280228,29000
2607,1445,301.0,160.0,5.9000001,58416,0
2608,2638,57.0,88.0,6.69999981,4423,594
2609,1647,205.0,122.0,5.4000001,84325,0
2610,3847,247.0,292.0,5.5,27260,0
2611,4115,503.0,412.0,5.30000019,165618,66000
2612,3989,128.0,252.0,6.0999999,33107,27000
2613,2435,492.0,233.0,5.9000001,98472,0
2614,2510,34.0,26.0,6.4000001,5557,294
2615,1738,24.0,11.0,5.30000019,553,86
2616,3269,491.0,220.0,4.9000001,36372,3000
2617,3050,110.0,139.0,6.0,28109,0
2618,4667,25.0,133.0,6.5,5863,0
2619,4824,178.0,39.0,8.5,30977,10000
2620,1189,160.0,97.0,3.5999999,8294,342
2621,7,53.0,35.0,7.80000019,3753,279
2622,2761,8.0,8.0,5.30000019,436,31
2623,1462,92.0,71.0,6.5,5254,141
2624,4738,1.0,1.0,6.69999981,6,14
2625,3771,108.0,189.0,6.0,67191,14000
2626,1238,34.0,11.0,5.0999999,2870,77
2627,2664,97.0,110.0,5.9000001,26100,484
2628,1167,20.0,23.0,3.79999995,1520,204
2629,3816,140.0,190.0,5.80000019,27117,7000
2630,2896,415.0,273.0,7.5,136104,0
2631,404,809.0,198.0,8.5,732212,39000
2632,1747,349.0,108.0,5.4000001,16747,1000
2633,2346,114.0,90.0,6.80000019,50919,0
2634,1881,116.0,80.0,5.5,34561,1000
2635,465,131.0,62.0,7.30000019,98348,0
2636,3633,36.0,92.0,5.4000001,6147,0
2637,2973,2.0,7.0,7.5,48,26
2638,4908,239.0,248.0,6.5999999,42372,29000
2639,4788,100.0,158.0,6.5999999,22369,21000
2640,2240,110.0,112.0,7.9000001,44151,0
2641,3695,181.0,376.0,7.19999981,96480,21000
2642,2244,513.0,126.0,6.80000019,171151,0
2643,4354,42.0,90.0,6.0999999,16979,0
2644,442,505.0,120.0,8.10000038,291603,9000
2645,4407,3.0,2.0,4.80000019,50,70
2646,2072,153.0,91.0,6.5999999,18792,1000
2647,4539,1.0,1.0,7.4000001,5,5
2648,3589,6.0,9.0,3.4000001,548,277
2649,2518,129.0,233.0,5.5999999,25951,2000
2650,1752,199.0,93.0,6.0,15352,0
2651,1542,169.0,84.0,6.5,21406,0
2652,1631,191.0,107.0,6.19999981,34592,0
2653,3755,209.0,284.0,7.30000019,182718,20000
2654,1640,426.0,109.0,5.9000001,109445,0
2655,650,172.0,74.0,6.4000001,96096,0
2656,1446,293.0,146.0,6.5999999,96690,0
2657,228,275.0,112.0,7.0999999,76477,0
2658,3246,6.0,1.0,7.30000019,257,237
2659,863,71.0,45.0,6.69999981,20163,1000
2660,1721,99.0,69.0,5.4000001,29008,896
2661,1494,602.0,178.0,6.5999999,65297,0
2662,3407,24.0,4.0,2.9000001,753,90
2663,779,60.0,40.0,5.9000001,14226,555
2664,3011,51.0,38.0,6.5,6689,0
2665,2905,39.0,50.0,5.9000001,7519,445
2666,117,167.0,62.0,7.9000001,23713,2000
2667,3309,78.0,121.0,5.5999999,17461,0
2668,3876,68.0,143.0,7.69999981,19846,0
2669,4762,22.0,32.0,4.5,1040,0
2670,1305,265.0,65.0,7.5999999,76016,0
2671,3911,89.0,38.0,6.0,2582,0
2672,4126,23.0,41.0,5.5999999,4478,825
2673,1904,454.0,152.0,6.0,55994,0
2674,1573,231.0,108.0,7.80000019,26300,0
2675,3264,534.0,250.0,5.80000019,174578,0
2676,4809,219.0,204.0,6.0999999,66123,28000
2677,3544,187.0,233.0,7.30000019,172754,13000
2678,4249,210.0,208.0,5.5999999,91640,20000
2679,1802,35.0,24.0,5.4000001,1466,63
2680,2505,128.0,97.0,6.5,14982,507
2681,1591,316.0,125.0,6.4000001,64595,0
2682,1272,316.0,131.0,7.0999999,29990,0
2683,3797,646.0,529.0,7.5999999,403836,47000
2684,381,113.0,60.0,6.5,51459,0
2685,4479,552.0,534.0,7.9000001,293304,65000
2686,711,265.0,93.0,7.4000001,50197,0
2687,2597,434.0,121.0,6.5999999,108052,79000
2688,2045,3189.0,328.0,8.89999962,1215718,16000
2689,27,124.0,74.0,7.80000019,15840,0
2690,1790,394.0,129.0,7.0,98899,0
2691,1864,139.0,83.0,6.9000001,14354,0
2692,3758,41.0,205.0,7.19999981,15267,0
2693,1298,876.0,100.0,7.9000001,197845,16000
2694,706,438.0,84.0,7.30000019,288451,0
2695,4556,189.0,191.0,6.0,104481,16000
2696,3475,319.0,273.0,6.30000019,104089,16000
2697,1133,7.0,4.0,5.5999999,270,29
2698,4083,207.0,265.0,5.69999981,104066,15000
2699,4018,2.0,2.0,6.69999981,38,35
2700,188,36.0,5.0,6.0999999,3411,816
2701,4733,499.0,358.0,6.0999999,147497,52000
2702,1406,116.0,68.0,7.19999981,14322,0
2703,2643,100.0,107.0,6.19999981,65270,863
2704,1204,71.0,28.0,6.30000019,5917,391
2705,1250,366.0,152.0,5.5999999,42761,2000
2706,646,176.0,61.0,7.0,114610,0
2707,2070,194.0,66.0,5.80000019,48095,0
2708,4054,28.0,12.0,4.4000001,1488,519
2709,1287,160.0,43.0,5.0,15047,2000
2710,1831,1009.0,226.0,7.69999981,200359,0
2711,423,45.0,30.0,6.5,11031,739
2712,266,247.0,100.0,6.4000001,38017,12000
2713,2685,70.0,105.0,5.9000001,30055,593
2714,3093,18.0,5.0,2.5,602,777
2715,838,144.0,60.0,6.4000001,40858,0
2716,692,49.0,22.0,5.30000019,3943,217
2717,905,55.0,18.0,4.9000001,6124,125
2718,3669,97.0,135.0,6.30000019,22220,0
2719,2152,345.0,140.0,6.69999981,67856,0
2720,3533,152.0,180.0,5.5,85531,0
2721,1809,111.0,75.0,6.69999981,6906,605
2722,2585,74.0,77.0,5.0,27517,470
2723,2225,404.0,193.0,7.30000019,85028,0
2724,1277,26.0,21.0,7.5999999,2631,0
2725,3822,447.0,440.0,7.4000001,177383,44000
2726,3336,35.0,14.0,7.5,11010,773
2727,4647,100.0,139.0,7.0999999,20810,0
2728,4026,710.0,416.0,6.0999999,228554,53000
2729,2161,214.0,157.0,6.5,48973,736
2730,893,89.0,50.0,5.80000019,38533,0
2731,1177,2715.0,176.0,8.39999962,822500,22000
2732,4110,80.0,149.0,7.4000001,9540,14000
2733,200,660.0,131.0,8.30000019,382240,14000
2734,2665,248.0,177.0,6.69999981,66840,0
2735,1824,135.0,59.0,7.19999981,4743,219
2736,9,97.0,65.0,7.69999981,7921,439
2737,4061,144.0,221.0,6.9000001,55567,20000
2738,3469,114.0,135.0,6.30000019,14814,0
2739,784,154.0,42.0,7.30000019,30230,0
2740,3427,118.0,230.0,6.9000001,55665,10000
2741,4896,106.0,252.0,6.80000019,12572,27000
2742,2461,76.0,72.0,5.5,21933,676
2743,733,85.0,35.0,4.80000019,60884,0
2744,770,157.0,20.0,7.30000019,74626,8000
2745,611,916.0,185.0,8.60000038,887467,40000
2746,4071,457.0,364.0,8.0,351274,131000
2747,4211,173.0,222.0,6.5999999,106755,27000
2748,3912,428.0,488.0,7.19999981,273556,39000
2749,1868,128.0,70.0,5.4000001,13622,550
2750,1585,85.0,55.0,5.5,8433,168
2751,3442,736.0,451.0,6.5,306336,24000
2752,1740,339.0,135.0,5.5,61417,941
2753,157,76.0,16.0,7.30000019,5911,690
2754,2897,820.0,329.0,8.10000038,491077,0
2755,4420,7.0,9.0,4.69999981,781,62
2756,835,227.0,104.0,5.69999981,54021,0
2757,55,150.0,101.0,7.80000019,33987,0
2758,2097,248.0,113.0,6.69999981,12821,0
2759,1642,945.0,212.0,7.9000001,467113,0
2760,883,76.0,27.0,5.30000019,29621,588
2761,2588,134.0,85.0,6.9000001,33067,0
2762,1604,69.0,37.0,5.30000019,5794,371
2763,3671,264.0,354.0,8.39999962,151812,48000
2764,1123,241.0,117.0,5.9000001,64121,880
2765,3293,429.0,216.0,7.4000001,217480,21000
2766,1135,502.0,154.0,6.4000001,92074,0
2767,4961,19.0,16.0,8.19999981,2308,0
2768,926,85.0,29.0,3.5,2971,89
2769,1828,1138.0,226.0,6.69999981,198701,0
2770,3948,28.0,64.0,3.5,2012,0
2771,1826,764.0,210.0,7.19999981,204063,0
2772,2538,657.0,166.0,8.0,400292,14000
2773,2053,172.0,103.0,8.0,31589,0
2774,2168,354.0,377.0,7.80000019,99353,0
2775,3437,18.0,76.0,6.80000019,4212,2000
2776,2651,1832.0,313.0,7.30000019,522040,5000
2777,810,1182.0,162.0,8.60000038,740918,28000
2778,436,269.0,81.0,4.5999999,33669,0
2779,3678,136.0,288.0,6.9000001,34488,15000
2780,4343,322.0,330.0,7.0999999,258186,24000
2781,4434,269.0,245.0,6.0,115687,21000
2782,2956,36.0,33.0,5.0999999,20567,291
2783,669,50.0,17.0,6.69999981,4195,0
2784,1066,117.0,32.0,6.4000001,20033,679
2785,2519,178.0,127.0,6.19999981,20740,0
2786,2567,26.0,98.0,7.30000019,6919,528
2787,180,91.0,62.0,5.5,22764,511
2788,2252,632.0,259.0,7.30000019,139535,0
2789,2038,321.0,135.0,6.0,35830,0
2790,1695,385.0,173.0,7.69999981,91377,0
2791,2526,92.0,54.0,6.0,8522,874
2792,2079,135.0,84.0,6.80000019,12049,1000
2793,2224,56.0,40.0,7.4000001,11074,442
2794,2166,935.0,304.0,8.0,512749,0
2795,4687,258.0,263.0,6.30000019,154621,27000
2796,4804,1.0,3.0,4.4000001,230,138
2797,253,10.0,23.0,5.80000019,509,157
2798,1060,63.0,15.0,6.80000019,2189,500
2799,3192,220.0,248.0,6.80000019,131180,0
2800,2562,503.0,241.0,6.5,55901,0
2801,4118,3.0,13.0,6.30000019,38,16
2802,4770,1018.0,596.0,7.9000001,272839,114000
2803,4958,4.0,1.0,7.30000019,653,405
2804,1456,197.0,49.0,4.0999999,16611,413
2805,1969,322.0,161.0,6.30000019,76560,0
2806,4394,201.0,242.0,6.19999981,54447,18000
2807,3406,234.0,214.0,7.0999999,114925,13000
2808,713,74.0,53.0,8.30000019,18980,0
2809,2460,165.0,52.0,6.69999981,8369,957
2810,4267,20.0,12.0,5.69999981,3605,0
2811,2400,24.0,14.0,3.29999995,1257,48
2812,4637,31.0,28.0,4.9000001,2425,968
2813,2039,497.0,155.0,7.0,285623,0
2814,2881,15.0,27.0,5.30000019,2242,69
2815,1102,112.0,64.0,7.0,9283,592
2816,2868,348.0,216.0,6.30000019,149549,0
2817,1735,166.0,104.0,6.19999981,21319,416
2818,477,259.0,94.0,3.5999999,33570,1000
2819,3698,43.0,76.0,5.9000001,6277,0
2820,2625,75.0,14.0,6.69999981,9190,501
2821,1496,227.0,108.0,4.0999999,13048,243
2822,1433,348.0,145.0,5.69999981,47612,995
2823,925,227.0,77.0,7.19999981,56509,0
2824,3809,22.0,56.0,6.0999999,3024,0
2825,2176,154.0,126.0,7.30000019,26407,1000
2826,1042,1420.0,162.0,8.60000038,782437,35000
2827,4041,1722.0,703.0,8.10000038,995415,123000
2828,4822,219.0,204.0,7.4000001,47764,44000
2829,2391,151.0,116.0,6.9000001,20275,0
2830,1297,397.0,75.0,6.69999981,120202,0
2831,3454,127.0,288.0,7.5,68885,29000
2832,4925,4.0,35.0,4.80000019,849,0
2833,3487,127.0,214.0,6.80000019,38513,9000
2834,4867,6.0,6.0,7.80000019,59,240
2835,3944,139.0,345.0,7.4000001,43982,11000
2836,878,104.0,71.0,7.69999981,43013,0
2837,773,223.0,79.0,6.19999981,54650,12000
2838,14,52.0,24.0,7.0999999,3418,204
2839,4929,54.0,26.0,6.69999981,26992,0
2840,119,74.0,22.0,7.0,5941,470
2841,4349,11.0,43.0,6.80000019,1220,0
2842,3069,259.0,147.0,6.69999981,20419,8000
2843,1463,92.0,71.0,6.5,5254,141
2844,185,128.0,66.0,7.30000019,33335,0
2845,1626,1368.0,230.0,5.69999981,177729,0
2846,426,300.0,203.0,7.30000019,39856,0
2847,1767,66.0,26.0,5.80000019,19284,981
2848,3576,73.0,136.0,7.5,12937,0
2849,2614,29.0,47.0,8.30000019,2143,570
2850,3366,60.0,32.0,3.79999995,5715,486
2851,2126,66.0,35.0,4.5999999,4041,174
2852,4461,11.0,13.0,5.4000001,4247,0
2853,3710,211.0,296.0,5.5,81800,15000
2854,2088,144.0,94.0,4.5999999,22243,686
2855,4606,,,7.5,22,337
2856,4090,238.0,241.0,6.30000019,147641,18000
2857,821,69.0,37.0,6.0999999,6632,225
2858,4911,15.0,9.0,4.69999981,342,0
2859,4471,125.0,49.0,5.4000001,10483,0
2860,3634,374.0,321.0,6.0,176598,25000
2861,1153,1448.0,156.0,7.5999999,138941,0
2862,1095,37.0,18.0,3.9000001,2265,839
2863,331,376.0,145.0,7.69999981,172489,0
2864,565,109.0,46.0,6.0,107801,0
2865,4703,83.0,113.0,7.4000001,23480,21000
2866,1396,628.0,180.0,5.69999981,101834,0
2867,203,111.0,67.0,6.80000019,15293,609
2868,3303,65.0,161.0,7.19999981,9727,0
2869,769,177.0,51.0,6.69999981,78241,0
2870,355,183.0,55.0,7.4000001,71183,0
2871,1757,110.0,85.0,6.80000019,11088,544
2872,3370,330.0,183.0,5.9000001,63108,15000
2873,3885,62.0,171.0,6.69999981,21618,3000
2874,4913,9.0,12.0,4.5,1180,740
2875,2854,288.0,238.0,6.9000001,256928,0
2876,2729,222.0,169.0,7.5,36846,0
2877,1104,375.0,55.0,6.69999981,80580,0
2878,3143,96.0,93.0,7.5999999,80639,25000
2879,566,2.0,1.0,7.0999999,97,16
2880,350,9.0,1.0,6.4000001,712,114
2881,4945,20.0,3.0,3.5,1922,211
2882,4840,100.0,130.0,6.30000019,17319,0
2883,3538,17.0,49.0,5.69999981,2395,636
2884,3000,138.0,176.0,5.5999999,59352,0
2885,1136,263.0,96.0,6.5,32353,0
2886,2479,232.0,110.0,7.4000001,60295,0
2887,4046,177.0,255.0,6.19999981,106790,18000
2888,2091,191.0,188.0,5.80000019,68722,0
2889,2439,1463.0,284.0,6.9000001,286506,0
2890,812,162.0,59.0,6.80000019,34774,1000
2891,1490,315.0,162.0,7.30000019,45231,0
2892,4574,2.0,18.0,7.0999999,260,116
2893,1194,239.0,95.0,6.5999999,48621,0
2894,3686,800.0,355.0,5.80000019,154955,25000
2895,1876,761.0,193.0,8.5,497946,21000
2896,2495,45.0,41.0,4.19999981,2599,128
2897,4367,291.0,271.0,5.4000001,81699,45000
2898,3161,1043.0,421.0,8.39999962,718837,16000
2899,2364,64.0,123.0,6.80000019,5615,592
2900,4686,183.0,242.0,6.0999999,54190,29000
2901,2941,200.0,171.0,6.69999981,55630,0
2902,4548,40.0,81.0,5.9000001,6223,0
2903,3549,235.0,210.0,8.0,69759,27000
2904,1833,521.0,138.0,4.9000001,71424,0
2905,1648,107.0,50.0,4.9000001,12993,476
2906,3053,72.0,110.0,6.19999981,24570,0
2907,3921,828.0,511.0,7.5,284825,124000
2908,1770,1166.0,233.0,7.5,314033,0
2909,837,194.0,76.0,6.30000019,29205,0
2910,4458,374.0,169.0,3.0999999,24854,31000
2911,2371,2618.0,446.0,7.19999981,316018,0
2912,4122,87.0,150.0,5.69999981,28573,5000
2913,3015,165.0,153.0,6.5999999,113918,0
2914,3356,71.0,210.0,6.69999981,24663,0
2915,4525,99.0,85.0,6.69999981,43084,19000
2916,2885,102.0,56.0,5.80000019,18220,0
2917,2816,384.0,252.0,5.4000001,69989,0
2918,1860,544.0,138.0,7.69999981,104991,0
2919,1513,2153.0,281.0,7.0999999,238747,11000
2920,3902,695.0,656.0,7.69999981,452465,89000
2921,101,839.0,192.0,8.5,342585,18000
2922,4016,284.0,401.0,7.19999981,185845,52000
2923,2121,1057.0,287.0,7.4000001,194426,7000
2924,4339,995.0,654.0,7.0,465019,129000
2925,1483,53.0,89.0,6.30000019,13319,347
2926,2236,806.0,239.0,7.80000019,348232,0
2927,2142,222.0,114.0,6.0999999,45815,1000
2928,2043,420.0,141.0,7.5,88270,0
2929,4640,1.0,12.0,6.0,61,5
2930,231,8.0,2.0,6.5,524,76
2931,1658,178.0,116.0,6.80000019,31798,826
2932,2063,457.0,123.0,5.5999999,53057,0
2933,749,178.0,59.0,6.30000019,160321,0
2934,3112,698.0,276.0,5.5,139426,0
2935,3505,323.0,315.0,6.5,80140,16000
2936,28,136.0,116.0,7.4000001,94225,0
2937,3302,485.0,415.0,7.9000001,260607,47000
2938,557,164.0,72.0,6.0999999,47819,2000
2939,305,127.0,57.0,7.5,16255,0
2940,2023,5.0,9.0,6.5999999,1003,39
2941,1321,302.0,111.0,7.0,51996,0
2942,1358,134.0,67.0,5.30000019,13661,487
2943,854,856.0,185.0,6.9000001,430055,16000
2944,1607,171.0,74.0,4.69999981,14280,683
2945,3270,491.0,220.0,4.9000001,36372,3000
2946,2922,178.0,190.0,5.69999981,37412,0
2947,4627,3.0,23.0,7.19999981,186,111
2948,4332,22.0,82.0,6.69999981,6920,0
2949,3375,50.0,63.0,6.69999981,7394,0
2950,1085,40.0,36.0,6.19999981,1402,74
2951,4322,7.0,34.0,6.5999999,733,234
2952,3748,59.0,52.0,5.69999981,7973,0
2953,1209,202.0,91.0,5.69999981,59380,0
2954,4898,96.0,154.0,5.30000019,16984,0
2955,4221,265.0,376.0,7.30000019,235025,44000
2956,2746,195.0,136.0,5.5999999,68417,0
2957,1839,100.0,67.0,5.0999999,20219,0
2958,4711,50.0,125.0,6.0999999,11476,0
2959,1376,148.0,84.0,5.5999999,11768,492
2960,108,10.0,36.0,7.4000001,1962,187
2961,194,826.0,277.0,7.5,96410,0
2962,3839,443.0,447.0,5.80000019,136019,14000
2963,176,199.0,87.0,6.69999981,20678,0
2964,4652,89.0,180.0,7.30000019,56605,23000
2965,3706,45.0,103.0,6.5999999,18727,0
2966,2081,147.0,117.0,6.30000019,38298,782
2967,2171,263.0,149.0,7.4000001,134070,0
2968,4621,20.0,22.0,5.69999981,1554,0
2969,3349,1559.0,518.0,8.0,504419,19000
2970,2174,690.0,171.0,7.69999981,266310,14000
2971,338,321.0,223.0,7.4000001,105446,11000
2972,4463,13.0,17.0,5.5999999,1933,708
2973,3877,91.0,151.0,6.0,58957,0
2974,1636,548.0,127.0,5.19999981,119590,0
2975,4730,8.0,4.0,3.4000001,209,240
2976,2779,522.0,181.0,7.19999981,110390,6000
2977,475,91.0,64.0,7.5999999,24256,0
2978,3276,114.0,181.0,7.0,14031,0
2979,3043,409.0,111.0,2.70000005,88518,0
2980,4116,107.0,129.0,5.0999999,34620,0
2981,834,131.0,81.0,6.0999999,84424,0
2982,339,321.0,223.0,7.4000001,105448,11000
2983,1630,210.0,89.0,6.4000001,22447,0
2984,3118,1264.0,323.0,5.0,163130,6000
2985,1245,232.0,100.0,6.5,27191,0
2986,2850,102.0,93.0,5.9000001,15877,590
2987,3058,142.0,178.0,6.69999981,22212,0
2988,4350,416.0,303.0,6.0999999,136093,24000
2989,4142,270.0,405.0,7.9000001,95362,62000
2990,3603,10.0,4.0,6.19999981,450,0
2991,852,289.0,77.0,7.0,156143,0
2992,244,150.0,32.0,5.19999981,10895,0
2993,2599,12.0,8.0,4.0999999,783,42
2994,4208,12.0,39.0,5.80000019,4006,0
2995,4105,11.0,39.0,5.80000019,5203,1000
2996,131,580.0,284.0,8.0,87978,0
2997,2825,44.0,107.0,8.10000038,5475,0
2998,78,176.0,73.0,8.30000019,44457,0
2999,1749,92.0,38.0,5.5999999,6200,398
3000,2570,106.0,117.0,6.4000001,18355,3000
3001,1291,260.0,107.0,5.30000019,45497,1000
3002,1807,38.0,64.0,7.69999981,9913,0
3003,1760,82.0,53.0,4.5,4821,158
3004,3724,550.0,436.0,5.5999999,223393,24000
3005,3840,755.0,408.0,6.80000019,203111,32000
3006,1895,269.0,118.0,6.0999999,85673,0
3007,4121,391.0,274.0,7.80000019,202341,105000
3008,3355,159.0,274.0,5.0,17478,0
3009,1218,161.0,82.0,6.9000001,14548,1000
3010,4166,1.0,5.0,3.5999999,101,17
3011,3337,18.0,8.0,3.20000005,476,53
3012,2713,117.0,167.0,7.5999999,16530,0
3013,2551,29.0,36.0,6.19999981,2330,224
3014,1923,53.0,69.0,6.9000001,4293,235
3015,2830,881.0,387.0,7.5,414335,10000
3016,1964,357.0,140.0,6.4000001,156717,0
3017,526,418.0,103.0,7.9000001,59524,0
3018,2342,26.0,39.0,6.0,1134,216
3019,1363,210.0,68.0,6.69999981,15817,0
3020,2789,199.0,168.0,7.4000001,89547,0
3021,3703,292.0,310.0,7.4000001,375456,44000
3022,3347,354.0,368.0,5.80000019,79517,12000
3023,171,95.0,80.0,6.0999999,23268,794
3024,4588,10.0,7.0,5.4000001,1928,482
3025,2733,56.0,73.0,5.0999999,8398,498
3026,1466,297.0,141.0,7.30000019,128285,0
3027,1185,591.0,155.0,7.19999981,69980,0
3028,3992,247.0,248.0,4.5999999,51204,26000
3029,3057,374.0,232.0,7.0,255257,0
3030,2156,420.0,248.0,7.5999999,92295,0
3031,2380,53.0,81.0,6.5999999,6884,238
3032,1734,1017.0,223.0,7.19999981,172080,0
3033,2107,355.0,127.0,6.5,79141,2000
3034,2778,29.0,80.0,6.69999981,2560,430
3035,3097,79.0,131.0,6.0999999,15079,1000
3036,1421,263.0,156.0,6.30000019,30119,455
3037,3786,233.0,225.0,5.69999981,97089,20000
3038,830,60.0,50.0,6.19999981,16741,309
3039,842,29.0,36.0,5.30000019,7073,204
3040,488,260.0,102.0,5.69999981,36108,0
3041,2748,374.0,252.0,7.5,131462,15000
3042,4101,27.0,44.0,5.4000001,3813,0
3043,280,356.0,117.0,8.19999981,161972,9000
3044,885,118.0,51.0,4.30000019,34896,877
3045,2462,234.0,191.0,6.80000019,40514,808
3046,4943,67.0,12.0,8.30000019,29450,0
3047,3351,235.0,252.0,7.0999999,113295,0
3048,4395,10.0,31.0,6.0,1177,0
3049,722,103.0,17.0,3.29999995,24958,321
3050,4855,13.0,1.0,8.19999981,374,0
3051,532,108.0,46.0,7.69999981,23441,0
3052,3108,82.0,80.0,6.19999981,10056,639
3053,1568,1571.0,258.0,7.5,444683,16000
3054,1216,321.0,77.0,6.5,27265,0
